customAuthorName,title_s,docType_s,primaryDomain_s,openAccess_bool,publicationDate_s,submittedDate_s,instStructName_s,structCountry_s
Philippe Bolon,['Monitoring temperate glaciers: combined use of multi-date TerraSAR-X images and continous GPS measurements'],COMM,spi.signal,True,2009,2010-01-19 11:24:10,"['Université Savoie Mont Blanc', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Télécom ParisTech', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', ""Institut national des sciences de l'Univers"", ""Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture"", 'Université Savoie Mont Blanc', 'Laboratoire Central des Ponts et Chaussées', 'Institut de Recherche pour le Développement', 'Université Savoie Mont Blanc', ""Observatoire des Sciences de l'Univers de Grenoble""]","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Philippe Bolon,['Multi-date ERS tandem interferogram analysis: application to alpine glaciers'],COMM,shs.archi,True,2007,2008-05-26 10:12:16,"['Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Savoie Mont Blanc', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université européenne de Bretagne - European University of Brittany', 'Télécom Bretagne', 'EC ARCHIT NANCY', 'EC ARCHIT TOULOUSE', 'EC ARCHIT MARSEILLE', 'EC ARCHIT LYON']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Philippe Bolon,['Monitoring temperate glaciers : combined use of multi-date TerraSAR-X images and continous GPS measurements'],COMM,info.info-ti,True,2009-07-28,2010-01-20 17:20:14,"['Université Savoie Mont Blanc', 'Télécom ParisTech', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université de Rennes', 'Institut National des Sciences Appliquées - Rennes', ""Ecole Supérieure d'Electricité - SUPELEC (FRANCE)"", 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', ""Institut national des sciences de l'Univers"", ""Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture"", 'Université Savoie Mont Blanc', 'Laboratoire Central des Ponts et Chaussées', 'Institut de Recherche pour le Développement', 'Université Savoie Mont Blanc', ""Observatoire des Sciences de l'Univers de Grenoble""]","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Philippe Bolon,"['Offshore Oil Slicks Detection From SAR Images Through The Mask-RCNN Deep Learning Model', ""Détection d'hydrocarbures sur la surface demer à partir d'images SAR grâce au modèle d'apprentissage en profondeur Mask-RCNN""]",COMM,info,True,2020-07-19,2021-04-08 16:36:56,['Université Savoie Mont Blanc'],"['fr', 'fr', 'fr']"
Philippe Bolon,['Mining Pixel Evolutions in Satellite Image Time Series for Agricultural Monitoring'],COMM,info.info-lg,False,2011-08-30,2011-09-08 22:50:28,"['Université Savoie Mont Blanc', 'Université Politehnica [Bucarest, Roumanie]', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Institut National de Recherche en Informatique et en Automatique', 'Université Claude Bernard Lyon 1', ""VetAgro Sup - Institut national d'enseignement supérieur et de recherche en alimentation, santé animale, sciences agronomiques et de l'environnement""]","['fr', 'fr', 'ro', 'ro', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Philippe Bolon,['On Extracting Evolutions from Satellite Image Time Series'],COMM,info.info-lg,False,2008-07,2010-09-24 15:50:07,"['Université Savoie Mont Blanc', 'Université Politehnica [Bucarest, Roumanie]']","['fr', 'fr', 'ro', 'ro']"
Philippe Bolon,"[""Application of Baddeley's distance to dissimilarity measurement between gray scale images""]",ART,,False,2001,2009-10-29 11:28:24,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Philippe Bolon,['High resolution SAR interferometry: estimation of local frequencies in the context of Alpine glaciers'],ART,info.info-ti,True,2008,2008-12-22 14:40:48,"['Université Savoie Mont Blanc', 'Télécom ParisTech', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Polytechnic University of Bucharest = Université Politehnica de Bucarest = Universitatea POLITEHNICA din București', 'German Aerospace Center']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'ro', 'ro', 'de']"
Philippe Bolon,['Coherent-stable scatterers detection in SAR multi-interferograms: feature fuzzy fusion in Alpine glacier geophysical context'],COMM,info.info-ti,True,2007-07-23,2007-04-30 15:36:39,"['Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Savoie Mont Blanc', 'Télécom ParisTech', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Polytechnic University of Bucharest = Université Politehnica de Bucarest = Universitatea POLITEHNICA din București']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'ro', 'ro']"
Philippe Bolon,['Alpine glacier 3D displacement derived from ascending and descending TerraSAR-X images on Mont-Blanc test site'],COMM,sde.mcg,False,2010,2011-01-11 14:51:43,"['Université Savoie Mont Blanc', 'Télécom ParisTech', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', ""Institut national des sciences de l'Univers"", ""Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture"", 'Université Savoie Mont Blanc', 'Laboratoire Central des Ponts et Chaussées', 'Institut de Recherche pour le Développement', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', ""Institut national des sciences de l'Univers"", ""Institut national de recherche en sciences et technologies pour l'environnement et l'agriculture"", 'Université Savoie Mont Blanc', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Savoie Mont Blanc', ""Observatoire des Sciences de l'Univers de Grenoble""]","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Philippe Bolon,['Spatio-Temporal Mining of ENVISAT SAR Interferogram Time Series over the Haiyuan Fault in China'],COMM,info.info-lg,False,2011-08-30,2011-09-09 16:37:38,"['Université Savoie Mont Blanc', ""Institut national des sciences de l'Univers"", 'École normale supérieure - Paris', 'Université Joseph Fourier - Grenoble 1', ""Institut Français des Sciences et Technologies des Transports, de l'Aménagement et des Réseaux"", ""Institut national des sciences de l'Univers"", 'Institut de recherche pour le développement [IRD] : UR219', 'PRES Université de Grenoble', 'Université Savoie Mont Blanc', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Institut National de Recherche en Informatique et en Automatique', 'Université Claude Bernard Lyon 1', ""VetAgro Sup - Institut national d'enseignement supérieur et de recherche en alimentation, santé animale, sciences agronomiques et de l'environnement"", 'Technical University of Berlin | Technische Universität Berlin', 'Université Politehnica [Bucarest, Roumanie]']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'de', 'de', 'ro', 'ro']"
Philippe Bolon,['Unsupervised Spatiotemporal Mining of Satellite Image Time Series Using Grouped Frequent Sequential Patterns'],ART,info.info-lg,False,2011-04-01,2011-05-30 11:36:11,"['Université Savoie Mont Blanc', 'Université Politehnica [Bucarest, Roumanie]', 'Institute of Space Science [Bucharest-Măgurele]', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Institut National de Recherche en Informatique et en Automatique', 'Université Claude Bernard Lyon 1', ""VetAgro Sup - Institut national d'enseignement supérieur et de recherche en alimentation, santé animale, sciences agronomiques et de l'environnement"", ""Institut national des sciences de l'Univers"", 'École normale supérieure - Paris', 'Université Joseph Fourier - Grenoble 1', ""Institut Français des Sciences et Technologies des Transports, de l'Aménagement et des Réseaux"", ""Institut national des sciences de l'Univers"", 'Institut de recherche pour le développement [IRD] : UR219', 'PRES Université de Grenoble', 'Université Savoie Mont Blanc', 'University Politehnica of Bucharest [Romania]', 'Faculty for Electronics, Telecommunications, and Information Technology']","['fr', 'fr', 'ro', 'ro', 'ro', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'ro', 'ro', 'fr']"
Philippe Bolon,['Lower and Upper Bounds for Scaling Factors used for Integer Approximation of 3D Anisotropic Chamfer Distance Operator'],COMM,info.info-ts,False,2009-09-30,2010-10-18 15:52:20,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Philippe Bolon,['Gap filling based on EOF analysis of temporal covariance of offset tracking displacement measurement time series'],COMM,sde,False,2018-09-10,2018-09-14 16:43:55,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Philippe Bolon,['Deep learning based automatic detection of offshore oil slicks using SAR data and contextual information'],COMM,info.info-ts,True,2021-12-15,2022-04-12 17:59:22,['Université Savoie Mont Blanc'],"['fr', 'fr', 'fr']"
Philippe Bolon,['Gap-filling of InSAR displacement time series'],COMM,sde.ie,False,2019-10-16,2019-12-03 15:40:07,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Philippe Bolon,['A statistical overview of recent literature in information fusion'],ART,spi.other,False,2001,2010-09-01 15:11:49,['Université Savoie Mont Blanc'],"['fr', 'fr', 'fr']"
Philippe Bolon,['Radar-Coding and Geocoding Lookup Tables for the Fusion of GIS Data and SAR images in Mountain Areas'],ART,info.info-ti,True,2010,2010-01-21 08:58:53,"['Université Savoie Mont Blanc', 'Université Politehnica [Bucarest, Roumanie]', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology']","['fr', 'fr', 'ro', 'ro', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Philippe Bolon,['Un Modèle Psychophysique Flou pour l’Évaluation Hédonique de Signaux Vibrotactiles'],COMM,info,False,2014-10-25,2014-12-16 15:26:24,"['Université Savoie Mont Blanc', 'VALEO']","['fr', 'fr', 'fr', 'fr']"
Philippe Bolon,['Improving Coherence Estimation for High-resolution Polarimetric SAR Interferometry'],COMM,spi.signal,False,2004,2017-03-10 09:03:35,"['Université Savoie Mont Blanc', 'Université Politehnica [Bucarest, Roumanie]', 'Polytechnic University of Bucharest = Université Politehnica de Bucarest = Universitatea POLITEHNICA din București']","['fr', 'fr', 'ro', 'ro', 'ro', 'ro']"
Philippe Bolon,['Radar Rectification of GIS Data for SAR Image Analysis in Mountain Areas'],COMM,info.info-ts,False,2008-06,2010-01-22 16:03:20,"['Université Savoie Mont Blanc', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology']","['fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Philippe Bolon,['Detection and Localization of Underground Networks by Fusion of Electromagnetic Signal and GPR Images'],COMM,info.info-ai,True,2017,2018-01-15 11:31:57,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Philippe Bolon,['Polsar Radarsat-2 Satellite Image Time Series Mining Over the Chamonix Mont-Blanc Test Site'],COMM,info.info-lg,False,2011-07-24,2011-09-08 22:39:50,"['Université Savoie Mont Blanc', 'Université Politehnica [Bucarest, Roumanie]', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Institut National de Recherche en Informatique et en Automatique', 'Université Claude Bernard Lyon 1', ""VetAgro Sup - Institut national d'enseignement supérieur et de recherche en alimentation, santé animale, sciences agronomiques et de l'environnement"", 'Université Lumière - Lyon 2', 'École Centrale de Lyon', 'Université Claude Bernard Lyon 1', 'Institut National des Sciences Appliquées de Lyon', 'Télécom ParisTech', 'Université Pierre Mendès France - Grenoble 2', 'Université Stendhal - Grenoble 3', 'Université Joseph Fourier - Grenoble 1', 'Institut polytechnique de Grenoble - Grenoble Institute of Technology', 'Université de Rennes', 'Institut National des Sciences Appliquées - Rennes', ""Ecole Supérieure d'Electricité - SUPELEC (FRANCE)""]","['fr', 'fr', 'ro', 'ro', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr', 'fr']"
Philippe Bolon,['A fuzzy rule-based interactive fusion system for seismic data analysis'],ART,spi.signal,False,2003,2010-09-01 15:38:57,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Reda Boukezzoula,['Fuzzy Adaptive Linearizing Control for Non-affine Systems'],COMM,,False,2003-05,2010-05-11 18:57:27,['Université Savoie Mont Blanc'],"['fr', 'fr']"
Reda Boukezzoula,['Apprentissage de lois de commande floues pour des systèmes non linéaires (synthèse directe et indirecte)'],COMM,spi.auto,False,1998-11,2019-03-16 11:38:23,['Université Savoie Mont Blanc'],"['fr', 'fr']"
